Date,Democrats,Republicans,ElecYear,ElecDay,DaysTilED,DemVote,RepVote
11/5/2000,43,35,2000,11/7/2000,2,47.1,47.6
11/5/2000,44,42,2000,11/7/2000,2,47.1,47.6
11/6/2000,50,42,2000,11/7/2000,1,47.1,47.6
11/6/2000,44,42,2000,11/7/2000,1,47.1,47.6
1/14/2002,46,43,2002,11/5/2002,295,45.2,50
1/21/2002,34,33,2002,11/5/2002,288,45.2,50
1/24/2002,43,47,2002,11/5/2002,285,45.2,50
1/24/2002,45,45,2002,11/5/2002,285,45.2,50
1/24/2002,37,39,2002,11/5/2002,285,45.2,50
1/27/2002,46,44,2002,11/5/2002,282,45.2,50
1/27/2002,50,43,2002,11/5/2002,282,45.2,50
1/31/2002,32,32,2002,11/5/2002,278,45.2,50
2/3/2002,41,47,2002,11/5/2002,275,45.2,50
2/10/2002,47,43,2002,11/5/2002,268,45.2,50
2/18/2002,46,45,2002,11/5/2002,260,45.2,50
2/26/2002,40,40,2002,11/5/2002,252,45.2,50
2/27/2002,40,32,2002,11/5/2002,251,45.2,50
3/3/2002,29,33,2002,11/5/2002,247,45.2,50
3/3/2002,44,44,2002,11/5/2002,247,45.2,50
3/3/2002,42,41,2002,11/5/2002,247,45.2,50
3/10/2002,32,33,2002,11/5/2002,240,45.2,50
3/11/2002,35,34,2002,11/5/2002,239,45.2,50
3/17/2002,39,44,2002,11/5/2002,233,45.2,50
3/24/2002,46,46,2002,11/5/2002,226,45.2,50
3/27/2002,33,31,2002,11/5/2002,223,45.2,50
4/7/2002,33,32,2002,11/5/2002,212,45.2,50
4/7/2002,43,50,2002,11/5/2002,212,45.2,50
4/11/2002,42,45,2002,11/5/2002,208,45.2,50
4/22/2002,30,36,2002,11/5/2002,197,45.2,50
5/1/2002,44,48,2002,11/5/2002,188,45.2,50
5/5/2002,34,38,2002,11/5/2002,184,45.2,50
5/14/2002,40,40,2002,11/5/2002,175,45.2,50
5/16/2002,44,45,2002,11/5/2002,173,45.2,50
5/23/2002,44,48,2002,11/5/2002,166,45.2,50
5/29/2002,46,45,2002,11/5/2002,160,45.2,50
5/30/2002,34,34,2002,11/5/2002,159,45.2,50
6/10/2002,33,35,2002,11/5/2002,148,45.2,50
6/11/2002,39,44,2002,11/5/2002,147,45.2,50
6/16/2002,36,36,2002,11/5/2002,142,45.2,50
6/20/2002,40,49,2002,11/5/2002,138,45.2,50
6/20/2002,38,37,2002,11/5/2002,138,45.2,50
6/23/2002,42,50,2002,11/5/2002,135,45.2,50
6/23/2002,44,46,2002,11/5/2002,135,45.2,50
6/24/2002,43,45,2002,11/5/2002,134,45.2,50
6/30/2002,49,44,2002,11/5/2002,128,45.2,50
7/1/2002,45,42,2002,11/5/2002,127,45.2,50
7/11/2002,40,46,2002,11/5/2002,117,45.2,50
7/15/2002,34,34,2002,11/5/2002,113,45.2,50
7/16/2002,36,42,2002,11/5/2002,112,45.2,50
7/21/2002,34,35,2002,11/5/2002,107,45.2,50
7/21/2002,34,36,2002,11/5/2002,107,45.2,50
7/24/2002,44,44,2002,11/5/2002,104,45.2,50
7/25/2002,40,42,2002,11/5/2002,103,45.2,50
7/28/2002,42,48,2002,11/5/2002,100,45.2,50
8/4/2002,41,45,2002,11/5/2002,93,45.2,50
8/8/2002,39,36,2002,11/5/2002,89,45.2,50
8/18/2002,43,45,2002,11/5/2002,79,45.2,50
8/21/2002,42,50,2002,11/5/2002,76,45.2,50
8/25/2002,39,47,2002,11/5/2002,72,45.2,50
8/29/2002,45,40,2002,11/5/2002,68,45.2,50
9/5/2002,37,35,2002,11/5/2002,61,45.2,50
9/5/2002,43,46,2002,11/5/2002,61,45.2,50
9/6/2002,49,41,2002,11/5/2002,60,45.2,50
9/10/2002,40,40,2002,11/5/2002,56,45.2,50
9/10/2002,44,46,2002,11/5/2002,56,45.2,50
9/13/2002,43,41,2002,11/5/2002,53,45.2,50
9/19/2002,42,39,2002,11/5/2002,47,45.2,50
9/22/2002,46,50,2002,11/5/2002,44,45.2,50
9/22/2002,45,45,2002,11/5/2002,44,45.2,50
9/23/2002,40,40,2002,11/5/2002,43,45.2,50
9/25/2002,42,45,2002,11/5/2002,41,45.2,50
9/26/2002,42,46,2002,11/5/2002,40,45.2,50
9/27/2002,40,47,2002,11/5/2002,39,45.2,50
10/5/2002,42,46,2002,11/5/2002,31,45.2,50
10/6/2002,47,48,2002,11/5/2002,30,45.2,50
10/6/2002,44,46,2002,11/5/2002,30,45.2,50
10/7/2002,41,43,2002,11/5/2002,29,45.2,50
10/9/2002,42,40,2002,11/5/2002,27,45.2,50
10/10/2002,44,39,2002,11/5/2002,26,45.2,50
10/11/2002,43,46,2002,11/5/2002,25,45.2,50
10/17/2002,41,45,2002,11/5/2002,19,45.2,50
10/21/2002,39,39,2002,11/5/2002,15,45.2,50
10/22/2002,46,49,2002,11/5/2002,14,45.2,50
10/23/2002,40,41,2002,11/5/2002,13,45.2,50
10/24/2002,43,47,2002,11/5/2002,12,45.2,50
10/24/2002,44,47,2002,11/5/2002,12,45.2,50
10/25/2002,46,43,2002,11/5/2002,11,45.2,50
10/27/2002,43,45,2002,11/5/2002,9,45.2,50
10/27/2002,49,47,2002,11/5/2002,9,45.2,50
10/29/2002,49,51,2002,11/5/2002,7,45.2,50
10/31/2002,47,40,2002,11/5/2002,5,45.2,50
11/2/2002,49,50,2002,11/5/2002,3,45.2,50
11/2/2002,44,46,2002,11/5/2002,3,45.2,50
11/2/2002,51,45,2002,11/5/2002,3,45.2,50
11/3/2002,46,44,2002,11/5/2002,2,45.2,50
1/5/2004,45,50,2004,11/2/2004,302,46.8,49.4
1/6/2004,43,38,2004,11/2/2004,301,46.8,49.4
1/7/2004,42,44,2004,11/2/2004,300,46.8,49.4
1/18/2004,39,30,2004,11/2/2004,289,46.8,49.4
2/4/2004,44,41,2004,11/2/2004,272,46.8,49.4
3/4/2004,44,43,2004,11/2/2004,243,46.8,49.4
3/7/2004,31,25,2004,11/2/2004,240,46.8,49.4
3/8/2004,45,41,2004,11/2/2004,239,46.8,49.4
3/9/2004,42,37,2004,11/2/2004,238,46.8,49.4
3/14/2004,42,38,2004,11/2/2004,233,46.8,49.4
3/19/2004,49,42,2004,11/2/2004,228,46.8,49.4
3/21/2004,47,45,2004,11/2/2004,226,46.8,49.4
3/31/2004,43,36,2004,11/2/2004,216,46.8,49.4
4/22/2004,47,45,2004,11/2/2004,194,46.8,49.4
4/28/2004,43,36,2004,11/2/2004,188,46.8,49.4
5/3/2004,44,41,2004,11/2/2004,183,46.8,49.4
5/5/2004,50,41,2004,11/2/2004,181,46.8,49.4
5/13/2004,53,40,2004,11/2/2004,173,46.8,49.4
5/13/2004,46,44,2004,11/2/2004,173,46.8,49.4
6/4/2004,49,37,2004,11/2/2004,151,46.8,49.4
6/6/2004,44,37,2004,11/2/2004,149,46.8,49.4
6/8/2004,54,35,2004,11/2/2004,147,46.8,49.4
6/9/2004,47,42,2004,11/2/2004,146,46.8,49.4
6/17/2004,48,44,2004,11/2/2004,138,46.8,49.4
6/23/2004,49,41,2004,11/2/2004,132,46.8,49.4
6/28/2004,44,42,2004,11/2/2004,127,46.8,49.4
6/30/2004,43,36,2004,11/2/2004,125,46.8,49.4
6/30/2004,48,43,2004,11/2/2004,125,46.8,49.4
7/7/2004,47,43,2004,11/2/2004,118,46.8,49.4
7/13/2004,49,42,2004,11/2/2004,112,46.8,49.4
7/15/2004,46,37,2004,11/2/2004,110,46.8,49.4
7/30/2004,51,41,2004,11/2/2004,95,46.8,49.4
8/1/2004,47,47,2004,11/2/2004,93,46.8,49.4
8/5/2004,51,41,2004,11/2/2004,89,46.8,49.4
8/17/2004,46,43,2004,11/2/2004,77,46.8,49.4
9/3/2004,43,40,2004,11/2/2004,60,46.8,49.4
9/5/2004,46,48,2004,11/2/2004,58,46.8,49.4
9/9/2004,46,49,2004,11/2/2004,54,46.8,49.4
9/9/2004,46,45,2004,11/2/2004,54,46.8,49.4
9/14/2004,48,44,2004,11/2/2004,49,46.8,49.4
9/15/2004,45,41,2004,11/2/2004,48,46.8,49.4
9/16/2004,41,39,2004,11/2/2004,47,46.8,49.4
9/19/2004,46,42,2004,11/2/2004,44,46.8,49.4
9/21/2004,48,45,2004,11/2/2004,42,46.8,49.4
9/22/2004,46,49,2004,11/2/2004,41,46.8,49.4
9/23/2004,44,43,2004,11/2/2004,40,46.8,49.4
9/28/2004,43,41,2004,11/2/2004,35,46.8,49.4
9/30/2004,45,42,2004,11/2/2004,33,46.8,49.4
10/5/2004,46,41,2004,11/2/2004,28,46.8,49.4
10/5/2004,49,45,2004,11/2/2004,28,46.8,49.4
10/6/2004,48,44,2004,11/2/2004,27,46.8,49.4
10/7/2004,43,42,2004,11/2/2004,26,46.8,49.4
10/9/2004,44,42,2004,11/2/2004,24,46.8,49.4
10/14/2004,44,40,2004,11/2/2004,19,46.8,49.4
10/15/2004,46,43,2004,11/2/2004,18,46.8,49.4
10/16/2004,44,42,2004,11/2/2004,17,46.8,49.4
10/17/2004,45,39,2004,11/2/2004,16,46.8,49.4
10/20/2004,47,46,2004,11/2/2004,13,46.8,49.4
10/21/2004,49,44,2004,11/2/2004,12,46.8,49.4
10/21/2004,46,43,2004,11/2/2004,12,46.8,49.4
10/22/2004,46,47,2004,11/2/2004,11,46.8,49.4
10/24/2004,47,50,2004,11/2/2004,9,46.8,49.4
10/25/2004,51,42,2004,11/2/2004,8,46.8,49.4
10/27/2004,44,43,2004,11/2/2004,6,46.8,49.4
10/28/2004,48,45,2004,11/2/2004,5,46.8,49.4
10/28/2004,45,44,2004,11/2/2004,5,46.8,49.4
10/29/2004,44,49,2004,11/2/2004,4,46.8,49.4
10/31/2004,47,46,2004,11/2/2004,2,46.8,49.4
10/31/2004,44,43,2004,11/2/2004,2,46.8,49.4
10/31/2004,48,42,2004,11/2/2004,2,46.8,49.4
10/31/2004,48,46,2004,11/2/2004,2,46.8,49.4
11/1/2004,44,47,2004,11/2/2004,1,46.8,49.4
12/14/2004,47,43,2006,11/7/2006,693,52.3,44.3
12/19/2004,51,44,2006,11/7/2006,688,52.3,44.3
1/20/2005,48,43,2006,11/7/2006,656,52.3,44.3
2/17/2005,42,36,2006,11/7/2006,628,52.3,44.3
2/17/2005,46,44,2006,11/7/2006,628,52.3,44.3
3/9/2005,44,41,2006,11/7/2006,608,52.3,44.3
3/21/2005,46,45,2006,11/7/2006,596,52.3,44.3
3/23/2005,37,33,2006,11/7/2006,594,52.3,44.3
4/19/2005,47,42,2006,11/7/2006,567,52.3,44.3
5/16/2005,47,40,2006,11/7/2006,540,52.3,44.3
5/23/2005,48,43,2006,11/7/2006,533,52.3,44.3
5/28/2005,41,36,2006,11/7/2006,528,52.3,44.3
6/5/2005,39,37,2006,11/7/2006,520,52.3,44.3
6/22/2005,38,33,2006,11/7/2006,503,52.3,44.3
6/26/2005,48,43,2006,11/7/2006,499,52.3,44.3
7/10/2005,39,33,2006,11/7/2006,485,52.3,44.3
7/11/2005,45,38,2006,11/7/2006,484,52.3,44.3
7/25/2005,48,41,2006,11/7/2006,470,52.3,44.3
8/31/2005,38,35,2006,11/7/2006,433,52.3,44.3
9/9/2005,50,38,2006,11/7/2006,424,52.3,44.3
9/11/2005,52,40,2006,11/7/2006,422,52.3,44.3
9/21/2005,48,39,2006,11/7/2006,412,52.3,44.3
9/28/2005,40,32,2006,11/7/2006,405,52.3,44.3
9/30/2005,47,42,2006,11/7/2006,403,52.3,44.3
10/10/2005,48,39,2006,11/7/2006,393,52.3,44.3
10/10/2005,46,41,2006,11/7/2006,393,52.3,44.3
10/12/2005,47,41,2006,11/7/2006,391,52.3,44.3
10/16/2005,40,31,2006,11/7/2006,387,52.3,44.3
10/23/2005,50,43,2006,11/7/2006,380,52.3,44.3
11/2/2005,52,37,2006,11/7/2006,370,52.3,44.3
11/6/2005,48,39,2006,11/7/2006,366,52.3,44.3
11/7/2005,48,37,2006,11/7/2006,365,52.3,44.3
11/11/2005,53,36,2006,11/7/2006,361,52.3,44.3
11/15/2005,41,35,2006,11/7/2006,357,52.3,44.3
11/20/2005,48,41,2006,11/7/2006,352,52.3,44.3
12/1/2005,48,36,2006,11/7/2006,341,52.3,44.3
12/4/2005,47,36,2006,11/7/2006,338,52.3,44.3
12/6/2005,42,33,2006,11/7/2006,336,52.3,44.3
12/11/2005,49,38,2006,11/7/2006,331,52.3,44.3
12/13/2005,43,33,2006,11/7/2006,329,52.3,44.3
12/18/2005,45,37,2006,11/7/2006,324,52.3,44.3
12/18/2005,50,41,2006,11/7/2006,324,52.3,44.3
1/5/2006,49,36,2006,11/7/2006,306,52.3,44.3
1/8/2006,49,43,2006,11/7/2006,303,52.3,44.3
1/8/2006,50,40,2006,11/7/2006,303,52.3,44.3
1/9/2006,43,34,2006,11/7/2006,302,52.3,44.3
1/15/2006,40,33,2006,11/7/2006,296,52.3,44.3
1/16/2006,46,35,2006,11/7/2006,295,52.3,44.3
1/25/2006,47,35,2006,11/7/2006,286,52.3,44.3
1/25/2006,51,39,2006,11/7/2006,286,52.3,44.3
1/25/2006,43,34,2006,11/7/2006,286,52.3,44.3
1/26/2006,51,39,2006,11/7/2006,285,52.3,44.3
1/29/2006,47,38,2006,11/7/2006,282,52.3,44.3
2/5/2006,50,41,2006,11/7/2006,275,52.3,44.3
2/8/2006,42,34,2006,11/7/2006,272,52.3,44.3
2/8/2006,47,37,2006,11/7/2006,272,52.3,44.3
2/15/2006,46,41,2006,11/7/2006,265,52.3,44.3
2/18/2006,36,29,2006,11/7/2006,262,52.3,44.3
2/19/2006,46,31,2006,11/7/2006,261,52.3,44.3
2/26/2006,47,38,2006,11/7/2006,254,52.3,44.3
2/27/2006,48,40,2006,11/7/2006,253,52.3,44.3
3/1/2006,48,34,2006,11/7/2006,251,52.3,44.3
3/1/2006,53,39,2006,11/7/2006,251,52.3,44.3
3/8/2006,47,36,2006,11/7/2006,244,52.3,44.3
3/13/2006,50,37,2006,11/7/2006,239,52.3,44.3
3/14/2006,52,37,2006,11/7/2006,238,52.3,44.3
3/17/2006,50,39,2006,11/7/2006,235,52.3,44.3
3/20/2006,50,40,2006,11/7/2006,232,52.3,44.3
3/23/2006,50,41,2006,11/7/2006,229,52.3,44.3
4/5/2006,49,33,2006,11/7/2006,216,52.3,44.3
4/9/2006,51,44,2006,11/7/2006,212,52.3,44.3
4/9/2006,55,40,2006,11/7/2006,212,52.3,44.3
4/9/2006,44,34,2006,11/7/2006,212,52.3,44.3
4/9/2006,46,36,2006,11/7/2006,212,52.3,44.3
4/11/2006,49,35,2006,11/7/2006,210,52.3,44.3
4/16/2006,51,41,2006,11/7/2006,205,52.3,44.3
4/23/2006,50,40,2006,11/7/2006,198,52.3,44.3
4/30/2006,46,36,2006,11/7/2006,191,52.3,44.3
4/30/2006,54,39,2006,11/7/2006,191,52.3,44.3
4/30/2006,44,32,2006,11/7/2006,191,52.3,44.3
5/3/2006,41,38,2006,11/7/2006,188,52.3,44.3
5/3/2006,51,34,2006,11/7/2006,188,52.3,44.3
5/7/2006,52,38,2006,11/7/2006,184,52.3,44.3
5/8/2006,44,33,2006,11/7/2006,183,52.3,44.3
5/12/2006,50,39,2006,11/7/2006,179,52.3,44.3
5/15/2006,52,40,2006,11/7/2006,176,52.3,44.3
5/18/2006,46,29,2006,11/7/2006,173,52.3,44.3
5/21/2006,42,36,2006,11/7/2006,170,52.3,44.3
6/4/2006,50,38,2006,11/7/2006,156,52.3,44.3
6/7/2006,52,32,2006,11/7/2006,153,52.3,44.3
6/11/2006,51,39,2006,11/7/2006,149,52.3,44.3
6/12/2006,49,38,2006,11/7/2006,148,52.3,44.3
6/14/2006,46,33,2006,11/7/2006,146,52.3,44.3
6/15/2006,45,38,2006,11/7/2006,145,52.3,44.3
6/19/2006,51,39,2006,11/7/2006,141,52.3,44.3
6/22/2006,47,34,2006,11/7/2006,138,52.3,44.3
6/25/2006,54,38,2006,11/7/2006,135,52.3,44.3
6/25/2006,52,39,2006,11/7/2006,135,52.3,44.3
6/25/2006,41,36,2006,11/7/2006,135,52.3,44.3
6/27/2006,49,35,2006,11/7/2006,133,52.3,44.3
6/29/2006,47,35,2006,11/7/2006,131,52.3,44.3
6/29/2006,51,42,2006,11/7/2006,131,52.3,44.3
7/12/2006,42,34,2006,11/7/2006,118,52.3,44.3
7/12/2006,51,40,2006,11/7/2006,118,52.3,44.3
7/23/2006,48,32,2006,11/7/2006,107,52.3,44.3
7/24/2006,48,38,2006,11/7/2006,106,52.3,44.3
7/25/2006,45,35,2006,11/7/2006,105,52.3,44.3
7/30/2006,51,40,2006,11/7/2006,100,52.3,44.3
8/1/2006,48,37,2006,11/7/2006,98,52.3,44.3
8/6/2006,52,39,2006,11/7/2006,93,52.3,44.3
8/9/2006,48,30,2006,11/7/2006,90,52.3,44.3
8/9/2006,55,37,2006,11/7/2006,90,52.3,44.3
8/10/2006,50,41,2006,11/7/2006,89,52.3,44.3
8/11/2006,51,39,2006,11/7/2006,88,52.3,44.3
8/13/2006,50,41,2006,11/7/2006,86,52.3,44.3
8/19/2006,46,38,2006,11/7/2006,80,52.3,44.3
8/20/2006,52,43,2006,11/7/2006,79,52.3,44.3
8/20/2006,47,45,2006,11/7/2006,79,52.3,44.3
8/20/2006,40,40,2006,11/7/2006,79,52.3,44.3
8/21/2006,47,32,2006,11/7/2006,78,52.3,44.3
8/23/2006,48,39,2006,11/7/2006,76,52.3,44.3
8/24/2006,51,40,2006,11/7/2006,75,52.3,44.3
8/25/2006,50,38,2006,11/7/2006,74,52.3,44.3
8/27/2006,51,40,2006,11/7/2006,72,52.3,44.3
8/30/2006,48,32,2006,11/7/2006,69,52.3,44.3
9/2/2006,53,43,2006,11/7/2006,66,52.3,44.3
9/7/2006,50,42,2006,11/7/2006,61,52.3,44.3
9/10/2006,53,41,2006,11/7/2006,58,52.3,44.3
9/10/2006,50,39,2006,11/7/2006,58,52.3,44.3
9/11/2006,48,39,2006,11/7/2006,57,52.3,44.3
9/13/2006,41,38,2006,11/7/2006,55,52.3,44.3
9/13/2006,53,39,2006,11/7/2006,55,52.3,44.3
9/17/2006,48,48,2006,11/7/2006,51,52.3,44.3
9/19/2006,49,39,2006,11/7/2006,49,52.3,44.3
9/19/2006,50,35,2006,11/7/2006,49,52.3,44.3
9/24/2006,55,42,2006,11/7/2006,44,52.3,44.3
9/25/2006,42,33,2006,11/7/2006,43,52.3,44.3
9/26/2006,46,33,2006,11/7/2006,42,52.3,44.3
9/27/2006,49,38,2006,11/7/2006,41,52.3,44.3
9/27/2006,49,41,2006,11/7/2006,41,52.3,44.3
10/2/2006,48,39,2006,11/7/2006,36,52.3,44.3
10/2/2006,53,42,2006,11/7/2006,36,52.3,44.3
10/3/2006,51,41,2006,11/7/2006,35,52.3,44.3
10/4/2006,54,39,2006,11/7/2006,34,52.3,44.3
10/4/2006,51,41,2006,11/7/2006,34,52.3,44.3
10/4/2006,51,38,2006,11/7/2006,34,52.3,44.3
10/6/2006,51,39,2006,11/7/2006,32,52.3,44.3
10/8/2006,59,36,2006,11/7/2006,30,52.3,44.3
10/8/2006,58,37,2006,11/7/2006,30,52.3,44.3
10/8/2006,49,38,2006,11/7/2006,30,52.3,44.3
10/8/2006,49,35,2006,11/7/2006,30,52.3,44.3
10/8/2006,54,41,2006,11/7/2006,30,52.3,44.3
10/9/2006,47,35,2006,11/7/2006,29,52.3,44.3
10/11/2006,50,41,2006,11/7/2006,27,52.3,44.3
10/15/2006,56,40,2006,11/7/2006,23,52.3,44.3
10/16/2006,52,37,2006,11/7/2006,22,52.3,44.3
10/20/2006,55,37,2006,11/7/2006,18,52.3,44.3
10/22/2006,57,40,2006,11/7/2006,16,52.3,44.3
10/22/2006,54,41,2006,11/7/2006,16,52.3,44.3
10/22/2006,57,35,2006,11/7/2006,16,52.3,44.3
10/22/2006,50,39,2006,11/7/2006,16,52.3,44.3
10/23/2006,44,33,2006,11/7/2006,15,52.3,44.3
10/23/2006,52,34,2006,11/7/2006,15,52.3,44.3
10/25/2006,49,38,2006,11/7/2006,13,52.3,44.3
10/25/2006,56,37,2006,11/7/2006,13,52.3,44.3
10/26/2006,53,38,2006,11/7/2006,12,52.3,44.3
10/29/2006,53,42,2006,11/7/2006,9,52.3,44.3
10/29/2006,59,36,2006,11/7/2006,9,52.3,44.3
10/30/2006,52,37,2006,11/7/2006,8,52.3,44.3
10/31/2006,52,34,2006,11/7/2006,7,52.3,44.3
11/3/2006,54,38,2006,11/7/2006,4,52.3,44.3
11/3/2006,55,40,2006,11/7/2006,4,52.3,44.3
11/4/2006,51,45,2006,11/7/2006,3,52.3,44.3
11/4/2006,47,43,2006,11/7/2006,3,52.3,44.3
11/5/2006,49,36,2006,11/7/2006,2,52.3,44.3
11/5/2006,58,38,2006,11/7/2006,2,52.3,44.3
11/5/2006,51,44,2006,11/7/2006,2,52.3,44.3
6/25/2007,53,41,2008,11/4/2008,498,53.2,42.6
7/18/2007,46,37,2008,11/4/2008,475,53.2,42.6
7/19/2007,48,40,2008,11/4/2008,474,53.2,42.6
9/5/2007,50,32,2008,11/4/2008,426,53.2,42.6
9/13/2007,47,35,2008,11/4/2008,418,53.2,42.6
10/5/2007,48,36,2008,11/4/2008,396,53.2,42.6
11/5/2007,46,35,2008,11/4/2008,365,53.2,42.6
11/5/2007,53,42,2008,11/4/2008,365,53.2,42.6
11/6/2007,46,37,2008,11/4/2008,364,53.2,42.6
12/10/2007,46,36,2008,11/4/2008,330,53.2,42.6
12/13/2007,46,41,2008,11/4/2008,327,53.2,42.6
12/17/2007,53,40,2008,11/4/2008,323,53.2,42.6
1/15/2008,43,38,2008,11/4/2008,294,53.2,42.6
3/10/2008,49,35,2008,11/4/2008,239,53.2,42.6
3/13/2008,44,40,2008,11/4/2008,236,53.2,42.6
3/27/2008,53,40,2008,11/4/2008,222,53.2,42.6
4/6/2008,43,37,2008,11/4/2008,212,53.2,42.6
4/28/2008,49,34,2008,11/4/2008,190,53.2,42.6
4/29/2008,46,41,2008,11/4/2008,189,53.2,42.6
4/29/2008,50,32,2008,11/4/2008,189,53.2,42.6
5/14/2008,49,40,2008,11/4/2008,174,53.2,42.6
5/15/2008,52,42,2008,11/4/2008,173,53.2,42.6
5/22/2008,47,39,2008,11/4/2008,166,53.2,42.6
6/8/2008,47,34,2008,11/4/2008,149,53.2,42.6
6/15/2008,53,38,2008,11/4/2008,142,53.2,42.6
6/15/2008,48,34,2008,11/4/2008,142,53.2,42.6
6/19/2008,52,42,2008,11/4/2008,138,53.2,42.6
6/22/2008,47,34,2008,11/4/2008,135,53.2,42.6
6/25/2008,50,42,2008,11/4/2008,132,53.2,42.6
6/29/2008,52,37,2008,11/4/2008,128,53.2,42.6
7/13/2008,46,36,2008,11/4/2008,114,53.2,42.6
7/20/2008,47,34,2008,11/4/2008,107,53.2,42.6
7/21/2008,49,36,2008,11/4/2008,106,53.2,42.6
7/24/2008,50,42,2008,11/4/2008,103,53.2,42.6
8/3/2008,46,36,2008,11/4/2008,93,53.2,42.6
8/4/2008,53,35,2008,11/4/2008,92,53.2,42.6
8/10/2008,45,37,2008,11/4/2008,86,53.2,42.6
8/14/2008,47,40,2008,11/4/2008,82,53.2,42.6
8/18/2008,47,36,2008,11/4/2008,78,53.2,42.6
8/20/2008,45,38,2008,11/4/2008,76,53.2,42.6
8/23/2008,51,42,2008,11/4/2008,73,53.2,42.6
8/31/2008,46,36,2008,11/4/2008,65,53.2,42.6
9/3/2008,50,45,2008,11/4/2008,62,53.2,42.6
9/7/2008,49,46,2008,11/4/2008,58,53.2,42.6
9/7/2008,45,50,2008,11/4/2008,58,53.2,42.6
9/7/2008,45,37,2008,11/4/2008,58,53.2,42.6
9/10/2008,50,45,2008,11/4/2008,55,53.2,42.6
9/10/2008,46,41,2008,11/4/2008,55,53.2,42.6
9/11/2008,49,41,2008,11/4/2008,54,53.2,42.6
9/11/2008,48,40,2008,11/4/2008,54,53.2,42.6
9/14/2008,44,38,2008,11/4/2008,51,53.2,42.6
9/16/2008,51,31,2008,11/4/2008,49,53.2,42.6
9/21/2008,56,42,2008,11/4/2008,44,53.2,42.6
9/21/2008,45,38,2008,11/4/2008,44,53.2,42.6
9/22/2008,50,37,2008,11/4/2008,43,53.2,42.6
9/22/2008,51,41,2008,11/4/2008,43,53.2,42.6
9/25/2008,46,41,2008,11/4/2008,40,53.2,42.6
9/29/2008,46,36,2008,11/4/2008,36,53.2,42.6
9/30/2008,51,43,2008,11/4/2008,35,53.2,42.6
9/30/2008,49,36,2008,11/4/2008,35,53.2,42.6
10/5/2008,49,36,2008,11/4/2008,30,53.2,42.6
10/5/2008,54,41,2008,11/4/2008,30,53.2,42.6
10/9/2008,44,36,2008,11/4/2008,26,53.2,42.6
10/9/2008,49,38,2008,11/4/2008,26,53.2,42.6
10/12/2008,51,45,2008,11/4/2008,23,53.2,42.6
10/13/2008,45,39,2008,11/4/2008,22,53.2,42.6
10/13/2008,48,34,2008,11/4/2008,22,53.2,42.6
10/15/2008,49,40,2008,11/4/2008,20,53.2,42.6
10/20/2008,49,38,2008,11/4/2008,15,53.2,42.6
10/22/2008,48,36,2008,11/4/2008,13,53.2,42.6
10/22/2008,48,40,2008,11/4/2008,13,53.2,42.6
10/26/2008,47,40,2008,11/4/2008,9,53.2,42.6
10/29/2008,48,36,2008,11/4/2008,6,53.2,42.6
10/29/2008,45,41,2008,11/4/2008,6,53.2,42.6
11/2/2008,48,36,2008,11/4/2008,2,53.2,42.6
11/2/2008,53,41,2008,11/4/2008,2,53.2,42.6
11/2/2008,44,39,2008,11/4/2008,2,53.2,42.6
12/30/2008,51,39,2010,11/2/2010,672,44.9,51.7
1/24/2009,46,22,2010,11/2/2010,647,44.9,51.7
1/25/2009,42,35,2010,11/2/2010,646,44.9,51.7
2/1/2009,42,38,2010,11/2/2010,639,44.9,51.7
2/8/2009,40,39,2010,11/2/2010,632,44.9,51.7
2/15/2009,41,39,2010,11/2/2010,625,44.9,51.7
2/22/2009,41,37,2010,11/2/2010,618,44.9,51.7
3/1/2009,41,39,2010,11/2/2010,611,44.9,51.7
3/2/2009,40,34,2010,11/2/2010,610,44.9,51.7
3/8/2009,42,38,2010,11/2/2010,604,44.9,51.7
3/14/2009,42,42,2010,11/2/2010,598,44.9,51.7
3/15/2009,39,41,2010,11/2/2010,597,44.9,51.7
3/22/2009,41,38,2010,11/2/2010,590,44.9,51.7
3/29/2009,37,32,2010,11/2/2010,583,44.9,51.7
3/29/2009,48,42,2010,11/2/2010,583,44.9,51.7
3/29/2009,42,38,2010,11/2/2010,583,44.9,51.7
4/5/2009,40,39,2010,11/2/2010,576,44.9,51.7
4/12/2009,38,38,2010,11/2/2010,569,44.9,51.7
4/19/2009,39,39,2010,11/2/2010,562,44.9,51.7
4/21/2009,41,37,2010,11/2/2010,560,44.9,51.7
4/26/2009,39,31,2010,11/2/2010,555,44.9,51.7
4/26/2009,38,41,2010,11/2/2010,555,44.9,51.7
4/27/2009,41,34,2010,11/2/2010,554,44.9,51.7
5/3/2009,39,40,2010,11/2/2010,548,44.9,51.7
5/10/2009,39,40,2010,11/2/2010,541,44.9,51.7
5/12/2009,46,43,2010,11/2/2010,539,44.9,51.7
5/17/2009,40,39,2010,11/2/2010,534,44.9,51.7
5/24/2009,41,38,2010,11/2/2010,527,44.9,51.7
5/31/2009,38,37,2010,11/2/2010,520,44.9,51.7
6/1/2009,42,32,2010,11/2/2010,519,44.9,51.7
6/1/2009,50,40,2010,11/2/2010,519,44.9,51.7
6/7/2009,39,30,2010,11/2/2010,513,44.9,51.7
6/7/2009,40,40,2010,11/2/2010,513,44.9,51.7
6/14/2009,39,39,2010,11/2/2010,506,44.9,51.7
6/21/2009,41,39,2010,11/2/2010,499,44.9,51.7
